Starting network capture...
>> GET https://eus.rubiconproject.com/usync.html?p=33across&endpoint=us-east&us_privacy=
<< 200 https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTM2MiZ0bD0xMjk2MDA==&piggybackCookie=uid:bb896921-8a2c-4c00-80e7-b7f237f5e7ce&gdpr=0&gdpr_consent=
<< 400 https://match.prod.bidr.io/cookie-sync/see?_bee_ppp=1
<< 302 https://x.bidswitch.net/sync?ssp=the33across&us_privacy=
>> GET https://cms.quantserve.com/pixel/p-zLwwakwy-hZw3.gif?idmatch=0&ssp=the33across&gdpr=&gdpr_consent=
<< 200 https://jp-u.openx.net/w/1.0/sd?id=537072451&val=AZ2ZRIpLli4Eks8AKQM0_amps88AAAGaqwO-WQ
<< 200 https://ad.360yield.com/ul_cb/user_sync?rt=html&partner_id=1680&gdpr=0&gdpr_consent=&r=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Fimprovedigital%3Fchanneluid%3D%7BPUB_USER_ID%7D
>> GET https://s.seedtag.com/cs/cookiesync/improvedigital?channeluid=6985c927-4057-4e1a-89cc-9b957b271b02
<< 302 https://pubmatic-match.dotomi.com/match/bounce/current?DotomiTest=4d275e662ef72112&is_secure=true&networkId=17100&version=1&nuid=34D89FDB-01A7-446B-96EC-32785B04D3AB&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTQ2MSZ0bD0xMDA4MA==&piggybackCookie=AQAKiAqdbHfjvgIj43JHAQEBAQEBAQCbqgK-KQEBAJuqAr4p&expiration=1763892140&nuid=34D89FDB-01A7-446B-96EC-32785B04D3AB&gpp_sid=&gpp=&is_secure=true&us_privacy=&gdpr_consent=&gdpr=0
<< 302 https://sync.adkernel.com/user-sync?zone=176971&dsp=763610&t=image&uid=LtraALZHM-m5UwNMRQyYs4MU
>> GET https://ssp.disqus.com/match?bidder=27&buyeruid=A5263303042575485884&r=Cid1YS1lZTlhNDQyZC1mMmMwLTMwNTgtYTdmOS03ODRjNzdlNGQ5MzQqkgFodHRwczovL2Nvb2tpZXMubmV4dG1pbGxtZWRpYS5jb20vc2V0dWlkP2JpZGRlcj16ZXRhX2dsb2JhbF9zc3Ambm11aWQ9JmdkcHI9JmdkcHJfY29uc2VudD0mdXNfcHJpdmFjeT0mdWlkPXVhLWVlOWE0NDJkLWYyYzAtMzA1OC1hN2Y5LTc4NGM3N2U0ZDkzNDICGyE4AQ==
<< 302 https://sync-dsp.ad-m.asia/dsp/api/sync/send?s=pubmatic&rd=https%3A//simage2.pubmatic.com/AdServer/Pug%3Fvcode%3Dbz0yJnR5cGU9MSZjb2RlPTMyNTMmdGw9MTI5NjAw%26piggybackCookie%3D&uid-set=1
>> GET https://sync-tapi.admatrix.jp/data/sync.jsp?rd=https%3A%2F%2Fsync%2Ddsp%2Ead%2Dm%2Easia%2Fdsp%2Fapi%2Fsync%2Fsend%3Fs%3Dpubmatic%26rd%3Dhttps%253A%2F%2Fsimage2%2Epubmatic%2Ecom%2FAdServer%2FPug%253Fvcode%253Dbz0yJnR5cGU9MSZjb2RlPTMyNTMmdGw9MTI5NjAw%2526piggybackCookie%253D%26uid%2Dset%3D1%26auid%3D
<< 200 https://id5-sync.com/s/369/9.gif?puid=c2ba3623-d9e4-47ea-943b-bf661b862e97&gdpr=&gdpr_consent=&us_privacy=&redirect=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3Dinsticator%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D%24UID
<< 200 https://sync.smartadserver.com/getuid?gdpr_consent=&us_privacy=&nwid=3050&url=https://s.seedtag.com/cs/cookiesync/smart?channeluid=[sas_uid]&cklb=1
<< 302 https://b1sync.zemanta.com/usersync/seedtag?puid=019aab03-b4eb-702e-a5ad-26c46762afbe&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=&cb=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Foutbrain%3Fchanneluid%3D__ZUID__
>> GET https://b1sync.outbrain.com/usersync/seedtag?cb=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Foutbrain%3Fchanneluid%3D__ZUID__&gdpr=0&gdpr_consent=&gpp=&gpp_sid=&puid=019aab03-b4eb-702e-a5ad-26c46762afbe&s=2&us_privacy=
<< 302 https://ssc-cms.33across.com/ps/?us_privacy=&ts=1763805740653.2&ri=25&ru=https%3A%2F%2Fads.pubmatic.com%2FAdServer%2Fjs%2Fuser_sync.html%3F%26p%3D156423%26us_privacy%3D%24%7BUS_PRIVACY%7D%26predirect%3Dhttps%253A%252F%252Fet-c-ash.33across.com%252Fmatch%253Fliv%253Dh%2526us_privacy%253D%24%7BUS_PRIVACY%7D%2526bidder_id%253D25%2526external_user_id%253D
>> GET https://ads.pubmatic.com/AdServer/js/user_sync.html?&p=156423&us_privacy=&predirect=https%3A%2F%2Fet-c-ash.33across.com%2Fmatch%3Fliv%3Dh%26us_privacy%3D%26bidder_id%3D25%26external_user_id%3D
<< 302 https://ssc-cms.33across.com/ps/?us_privacy=&ts=1763805740653.7&ri=90&ru=https%3A%2F%2Fib.adnxs.com%2Fgetuid%3Fhttps%253A%252F%252Fet-c-ash.33across.com%252Fmatch%253Fliv%253Dh%2526us_privacy%253D%24%7BUS_PRIVACY%7D%2526bidder_id%253D90%2526external_user_id%253D%2524UID
>> GET https://ib.adnxs.com/getuid?https%3A%2F%2Fet-c-ash.33across.com%2Fmatch%3Fliv%3Dh%26us_privacy%3D%26bidder_id%3D90%26external_user_id%3D%24UID
<< 302 https://ssc-cms.33across.com/ps/?_=1763805740653.&ri=zzz000000000002zzz&gdpr_58=&gdpr=0&gdpr_consent=&us_privacy=&ru=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3D33across%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D33XUSERID33X
>> GET https://cookies.nextmillmedia.com/setuid?bidder=33across&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=213481493800329
<< 302 https://cs.admanmedia.com/725cf09ae99fe8956893951f6570d867.gif?puid=019aab03-b4eb-702e-a5ad-26c46762afbe&gdpr=0&gdpr_consent=&redir=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Fillumin%3Fchanneluid%3D%5BUID%5D
>> GET https://s.seedtag.com/cs/cookiesync/illumin?channeluid=20231e46-07bf-417e-8ab3-16934c1e2bc8
<< 302 https://sync.rbstsystems.live/psync?t=d&e=238214&u=d6.f3f4f7495e5141d998a5d5060b77c634
>> GET https://cookies.nextmillmedia.com/setuid?bidder=robustapps&uid=d6.f3f4f7495e5141d998a5d5060b77c634
<< 302 https://s.amazon-adsystem.com/dcm?pid=06432402-c0d4-41b0-b9b9-42da4286c781&id=019aab03-b4eb-702e-a5ad-26c46762afbe&gdpr=0&gdpr_consent=
>> GET https://s.amazon-adsystem.com/dcm?pid=06432402-c0d4-41b0-b9b9-42da4286c781&id=019aab03-b4eb-702e-a5ad-26c46762afbe&gdpr=0&gdpr_consent=&dcc=t
<< 200 https://ads.pubmatic.com/AdServer/js/user_sync.html?&p=156423&us_privacy=&predirect=https%3A%2F%2Fet-c-ash.33across.com%2Fmatch%3Fliv%3Dh%26us_privacy%3D%26bidder_id%3D25%26external_user_id%3D
<< 200 https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTQ2MSZ0bD0xMDA4MA==&piggybackCookie=AQAKiAqdbHfjvgIj43JHAQEBAQEBAQCbqgK-KQEBAJuqAr4p&expiration=1763892140&nuid=34D89FDB-01A7-446B-96EC-32785B04D3AB&gpp_sid=&gpp=&is_secure=true&us_privacy=&gdpr_consent=&gdpr=0
<< 200 https://eus.rubiconproject.com/usync.html?p=33across&endpoint=us-east&us_privacy=
>> GET https://eus.rubiconproject.com/usync.js
<< 200 https://eus.rubiconproject.com/usync.js
>> GET https://ut.pubmatic.com/geo?pubid=156423
>> GET https://token.rubiconproject.com/khaos.json?
<< 302 https://cms.quantserve.com/pixel/p-zLwwakwy-hZw3.gif?idmatch=0&ssp=the33across&gdpr=&gdpr_consent=
>> GET https://x.bidswitch.net/sync?dsp_id=76&user_group=2&ssp=the33across&&user_id=AAEJFw5ZCRMbDQ1FVAwWHlcMWEIbXQJHAgzhmV5t
<< 200 https://token.rubiconproject.com/khaos.json?
>> GET https://pixel-us-east.rubiconproject.com/exchange/sync.php?p=26296&khaos=MIA4EBY7-19-FGHR
<< 200 https://ib.adnxs.com/getuid?https%3A%2F%2Fet-c-ash.33across.com%2Fmatch%3Fliv%3Dh%26us_privacy%3D%26bidder_id%3D90%26external_user_id%3D%24UID
<< 200 https://s.seedtag.com/cs/cookiesync/improvedigital?channeluid=6985c927-4057-4e1a-89cc-9b957b271b02
<< 200 https://s.seedtag.com/cs/cookiesync/illumin?channeluid=20231e46-07bf-417e-8ab3-16934c1e2bc8
>> GET https://ut.pubmatic.com/geo?pubid=156423
>> GET https://token.rubiconproject.com/token?pid=2249&pt=n
>> GET https://token.rubiconproject.com/token?pid=25470
>> GET https://s.amazon-adsystem.com/dcm?pid=50cd21b7-d8d7-4615-9fb9-a2be831f8488&id=
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_cm&google_sc&process_consent=T
>> GET https://token.rubiconproject.com/token?pid=36584
>> GET https://token.rubiconproject.com/token?pid=2974&pt=n&a=1
>> GET https://match.adsrvr.org/track/cmf/rubicon
>> GET https://aax-eu.amazon-adsystem.com/s/dcm?pid=a38a8ddf-19a7-4ab8-ba05-0a61de92a7e5&id=
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=a9us
>> GET https://match.prod.bidr.io/cookie-sync/rp?bee_sync_partners=rp
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=19564
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=sovrn
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-adaptmx
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-yahoo-exchange
>> GET https://token.rubiconproject.com/token?pid=37556&a=1
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-apn
<< 302 https://cookies.nextmillmedia.com/setuid?bidder=33across&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=213481493800329
>> GET https://pbs.nextmillmedia.com/setuid?bidder=33across&uid=213481493800329
<< 302 https://cookies.nextmillmedia.com/setuid?bidder=robustapps&uid=d6.f3f4f7495e5141d998a5d5060b77c634
>> GET https://pbs.nextmillmedia.com/setuid?bidder=robustApps&uid=d6.f3f4f7495e5141d998a5d5060b77c634
<< 302 https://ssp.disqus.com/match?bidder=27&buyeruid=A5263303042575485884&r=Cid1YS1lZTlhNDQyZC1mMmMwLTMwNTgtYTdmOS03ODRjNzdlNGQ5MzQqkgFodHRwczovL2Nvb2tpZXMubmV4dG1pbGxtZWRpYS5jb20vc2V0dWlkP2JpZGRlcj16ZXRhX2dsb2JhbF9zc3Ambm11aWQ9JmdkcHI9JmdkcHJfY29uc2VudD0mdXNfcHJpdmFjeT0mdWlkPXVhLWVlOWE0NDJkLWYyYzAtMzA1OC1hN2Y5LTc4NGM3N2U0ZDkzNDICGyE4AQ==
>> GET https://b1sync.zemanta.com/usersync/disqus?puid=ua-ee9a442d-f2c0-3058-a7f9-784c77e4d934&gdpr=0&gdpr_consent=&us_privacy=&cb=https%3A%2F%2Fssp.disqus.com%2Fmatch%3Fbidder%3D33%26buyeruid%3D__ZUID__%26r%3DCid1YS1lZTlhNDQyZC1mMmMwLTMwNTgtYTdmOS03ODRjNzdlNGQ5MzQqkgFodHRwczovL2Nvb2tpZXMubmV4dG1pbGxtZWRpYS5jb20vc2V0dWlkP2JpZGRlcj16ZXRhX2dsb2JhbF9zc3Ambm11aWQ9JmdkcHI9JmdkcHJfY29uc2VudD0mdXNfcHJpdmFjeT0mdWlkPXVhLWVlOWE0NDJkLWYyYzAtMzA1OC1hN2Y5LTc4NGM3N2U0ZDkzNDICGyE4Ag==
<< 200 https://sync.bfmio.com/syncb?pid=202
>> GET https://match.adsrvr.org/track/cmf/generic?ttd_pid=rwuq9ny&ttd_tpi=1
>> GET https://match.sharethrough.com/universal/v1?supply_id=UGEG1p93
>> GET https://pixel-sync.sitescout.com/dmp/pixelSync?nid=124&redir=https%3A%2F%2Fsync.bfmio.com%2Fsync%3Fpid%3D181%26uid%3D%7BuserId%7D
>> GET https://ups.analytics.yahoo.com/ups/58916/cms?uid=82932f0428ecd37ada571f9159446bf42a9bd980&gdpr=0&gdpr_consent=&us_privacy=[io_us_privacy]&gpp=[io_gpp]&gpp_sid=[io_gpp_sid]
>> GET https://beachfront-match.dotomi.com/match/bounce/current?networkId=9252048&version=1&nuid=82932f0428ecd37ada571f9159446bf42a9bd980
>> GET https://vop.sundaysky.com/sync/dmp?redirect=https%3A%2F%2Fsync.bfmio.com%2Fsync%3Fpid%3D147%26uid%3D%24%7Bssky_uuid%7D
<< 200 https://ut.pubmatic.com/geo?pubid=156423
<< 302 https://x.bidswitch.net/sync?dsp_id=76&user_group=2&ssp=the33across&&user_id=AAEJFw5ZCRMbDQ1FVAwWHlcMWEIbXQJHAgzhmV5t
>> GET https://ssc-cms.33across.com/ps/?xi=10&us_privacy=&xu=ef0b389b-28af-47e9-867c-91e092ac1252
<< 200 https://s.amazon-adsystem.com/dcm?pid=06432402-c0d4-41b0-b9b9-42da4286c781&id=019aab03-b4eb-702e-a5ad-26c46762afbe&gdpr=0&gdpr_consent=&dcc=t
<< 302 https://match.adsrvr.org/track/cmf/rubicon
>> GET https://pixel.rubiconproject.com/tap.php?v=8981&nid=2307&put=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5&gdpr=0&gdpr_consent=&expires=30
<< 200 https://ut.pubmatic.com/geo?pubid=156423
<< 303 https://match.prod.bidr.io/cookie-sync/rp?bee_sync_partners=rp
>> GET https://pixel.rubiconproject.com/tap.php?v=183462&nid=4114&put=AAKrak7SQxQAAAEfBrnIkQ&expires=30
<< 307 https://csync.loopme.me/?pubid=11712&gdpr=0&gdpr_consent=&redirect=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Floopme%3Fchanneluid%3D%7Bviewer_token%7D
>> GET https://s.seedtag.com/cs/cookiesync/loopme?channeluid=c2c2ff45-6ef7-4381-8e16-8009a0da64a3&gdpr_consent=null&gdpr=0
<< 302 https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_cm&google_sc&process_consent=T
>> GET https://pixel.rubiconproject.com/tap.php?v=7751&nid=2249&expires=30&put=CAESEN26sVfTFHt8E7TETns-JaQ&google_cver=1
<< 200 https://token.rubiconproject.com/khaos.json?
>> GET https://pixel-us-east.rubiconproject.com/exchange/sync.php?p=17888&khaos=MIA4EC4D-F-AISB
<< 200 https://onetag-sys.com/usync/?pubId=75601b04186d260
>> GET https://rtb.mfadsrvr.com/sync?ssp=onetag&ssp_user_id=Pmp04SKtqdRO342vNX__inVMNsDZx3vZlwGbn4x81tE&gdpr=1&gdpr_consent=
>> GET https://pixel-eu.rubiconproject.com/exchange/sync.php?p=onetag&gdpr=1&gdpr_consent=
>> GET https://ib.adnxs.com/getuid?https%3A%2F%2Fonetag-sys.com%2Fmatch%2F%3Fint_id%3D98%26uid%3D$UID&gdpr=1&gdpr_consent=
>> GET https://ads.stickyadstv.com/user-matching?id=3679&gdpr=1&gdpr_consent=
>> GET https://pixel.rubiconproject.com/tap.php?v=223352&nid=4584&put=Pmp04SKtqdRO342vNX__inVMNsDZx3vZlwGbn4x81tE
>> GET https://cs.admanmedia.com/73c1e1bfc3bde354d60b80e601ae3914.gif?puid=[UID]&redir=https%3A%2F%2Fonetag-sys.com%2Fmatch%2F%3Fint_id%3D164%26gdpr%3D1%26gdpr_consent%3D%26uid%3D%5BUID%5D&gdpr=1&gdpr_consent=&ccpa=&coppa=
>> GET https://t.adx.opera.com/pub/sync?pubid=pub10101531197440&gdpr=1&gdpr_consent=
>> GET https://onetag-sys.com/match/?int_id=106&redir=1&ot_initiated=1&gdpr=1&gdpr_consent=
>> GET https://ssbsync-global.smartadserver.com/api/sync?callerId=5&gdpr=1&gdpr_consent=&us_privacy=&redirectUri=https%3A%2F%2Fonetag-sys.com%2Fmatch%2F%3Fint_id%3D107%26uid%3D[ssb_sync_pid]
>> GET https://onetag-sys.com/match/?int_id=113&gdpr=1&gdpr_consent=&callback=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex%3Donetag.com%26id%3D%24%7BUSER_TOKEN%7D&ot_initiated=1
>> GET https://image8.pubmatic.com/AdServer/ImgSync?p=159706&gdpr=1&gdpr_consent=&us_privacy=&pu=https%3A%2F%2Fonetag-sys.com%2Fmatch%2F%3Fint_id%3D114%26gdpr%3D1%26gdpr_consent%3D%26uid%3D%23PMUID
>> GET https://cm.g.doubleclick.net/pixel?google_nid=onetag_eb&gdpr=1&gdpr_consent=&google_cm
>> GET https://sync.1rx.io/usersync2/rmpssp?sub=onetaglimited&gdpr=1&gdpr_consent=${GDPR_CONSENT}&us_privacy=
>> GET https://x.bidswitch.net/sync?ssp=onetag&gdpr=1&gdpr_consent=&user_id=Pmp04SKtqdRO342vNX__inVMNsDZx3vZlwGbn4x81tE
>> GET https://s.seedtag.com/cs/cookiesync/onetag?a=3&channeluid=Pmp04SKtqdRO342vNX__inVMNsDZx3vZlwGbn4x81tE
<< 302 https://token.rubiconproject.com/token?pid=2249&pt=n
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_hm=MmI2MjJhYzJkMzBlOTU5NjUyODAzZjYzZjIxZmY2YzY0MDIxMDAxMg
>> GET https://simage4.pubmatic.com/AdServer/SPug?partnerID=95054&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://token.rubiconproject.com/token?pid=36584
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_cm&google_sc&process_consent=T
>> GET https://token.rubiconproject.com/token?pid=2974&pt=n&a=1
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=a9us
>> GET https://s.amazon-adsystem.com/dcm?pid=50cd21b7-d8d7-4615-9fb9-a2be831f8488&id=
>> GET https://match.adsrvr.org/track/cmf/rubicon
>> GET https://pixel.rubiconproject.com/token?pid=52948
>> GET https://aax-eu.amazon-adsystem.com/s/dcm?pid=a38a8ddf-19a7-4ab8-ba05-0a61de92a7e5&id=
>> GET https://token.rubiconproject.com/token?pid=2249&pt=n
>> GET https://token.rubiconproject.com/token?pid=25470
>> GET https://match.prod.bidr.io/cookie-sync/rp?bee_sync_partners=rp
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=primis
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=19564
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=sovrn
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-yahoo-exchange
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-adaptmx
<< 200 https://pbs.nextmillmedia.com/setuid?bidder=robustApps&uid=d6.f3f4f7495e5141d998a5d5060b77c634
<< 200 https://pbs.nextmillmedia.com/setuid?bidder=33across&uid=213481493800329
<< 200 https://s.amazon-adsystem.com/dcm?pid=50cd21b7-d8d7-4615-9fb9-a2be831f8488&id=
<< 302 https://match.adsrvr.org/track/cmf/generic?ttd_pid=rwuq9ny&ttd_tpi=1
>> GET https://sync.bfmio.com/sync?pid=106&uid=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5
<< 200 https://ced-ns.sascdn.com/diff/js/modules/cmp.js
<< 200 https://simage4.pubmatic.com/AdServer/SPug?partnerID=95054&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
<< 200 https://image8.pubmatic.com/AdServer/ImgSync?p=159706&gdpr=1&gdpr_consent=&us_privacy=&pu=https%3A%2F%2Fonetag-sys.com%2Fmatch%2F%3Fint_id%3D114%26gdpr%3D1%26gdpr_consent%3D%26uid%3D%23PMUID
<< 302 https://match.adsrvr.org/track/cmf/rubicon
>> GET https://pixel.rubiconproject.com/tap.php?v=8981&nid=2307&put=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5&gdpr=0&gdpr_consent=&expires=30
<< 303 https://match.prod.bidr.io/cookie-sync/rp?bee_sync_partners=rp
>> GET https://pixel.rubiconproject.com/tap.php?v=183462&nid=4114&put=AAKrak7SQxQAAAEfBrnIkQ&expires=30
<< 200 https://x.bidswitch.net/sync?ssp=onetag&gdpr=1&gdpr_consent=&user_id=Pmp04SKtqdRO342vNX__inVMNsDZx3vZlwGbn4x81tE
<< 302 https://match.sharethrough.com/universal/v1?supply_id=UGEG1p93
>> GET https://sync.bfmio.com/sync?pid=189&uid=2dc2a070-5d63-48b9-aeae-51488efdb4c1
<< 302 https://sync.1rx.io/usersync2/rmpssp?sub=onetaglimited&gdpr=1&gdpr_consent=${GDPR_CONSENT}&us_privacy=
>> GET https://onetag-sys.com/match/?int_id=212&uid=OPTOUT
<< 302 https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_cm&google_sc&process_consent=T
>> GET https://pixel.rubiconproject.com/tap.php?v=7751&nid=2249&expires=30&put=CAESEN26sVfTFHt8E7TETns-JaQ&google_cver=1
<< 200 https://token.rubiconproject.com/khaos.json?
>> GET https://pixel-eu.rubiconproject.com/exchange/sync.php?p=seedtag&khaos=MIA4ECAH-A-IOQY
<< 200 https://cm.g.doubleclick.net/pixel?google_nid=onetag_eb&gdpr=1&gdpr_consent=&google_cm
<< 200 https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_hm=MmI2MjJhYzJkMzBlOTU5NjUyODAzZjYzZjIxZmY2YzY0MDIxMDAxMg
<< 204 https://visitor.omnitagjs.com/visitor/isync?uid=513c4e190506981c315d38ccadf488f2&name=SEEDTAG&visitor=019aab03-b4eb-702e-a5ad-26c46762afbe&gdpr=0&gdpr_consent_string=&us_privacy=
<< 302 https://token.rubiconproject.com/token?pid=25470
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rp&google_cm&google_hm=TUlBNEVCWTctMTktRkdIUg==
<< 302 https://ups.analytics.yahoo.com/ups/58916/cms?uid=82932f0428ecd37ada571f9159446bf42a9bd980&gdpr=0&gdpr_consent=&us_privacy=[io_us_privacy]&gpp=[io_gpp]&gpp_sid=[io_gpp_sid]
>> GET https://sync.bfmio.com/sync?pid=157&uid=y-NWacq5FE2pKCvnpqk7axEMixkFHTS4wxKOVP8LV0mw--~A&gdpr=0&gpp=[io_gpp]&gpp_sid=[io_gpp_sid]
<< 200 https://s.seedtag.com/cs/cookiesync/loopme?channeluid=c2c2ff45-6ef7-4381-8e16-8009a0da64a3&gdpr_consent=null&gdpr=0
<< 200 https://s.seedtag.com/cs/cookiesync/onetag?a=3&channeluid=Pmp04SKtqdRO342vNX__inVMNsDZx3vZlwGbn4x81tE
<< 302 https://b1sync.zemanta.com/usersync/disqus?puid=ua-ee9a442d-f2c0-3058-a7f9-784c77e4d934&gdpr=0&gdpr_consent=&us_privacy=&cb=https%3A%2F%2Fssp.disqus.com%2Fmatch%3Fbidder%3D33%26buyeruid%3D__ZUID__%26r%3DCid1YS1lZTlhNDQyZC1mMmMwLTMwNTgtYTdmOS03ODRjNzdlNGQ5MzQqkgFodHRwczovL2Nvb2tpZXMubmV4dG1pbGxtZWRpYS5jb20vc2V0dWlkP2JpZGRlcj16ZXRhX2dsb2JhbF9zc3Ambm11aWQ9JmdkcHI9JmdkcHJfY29uc2VudD0mdXNfcHJpdmFjeT0mdWlkPXVhLWVlOWE0NDJkLWYyYzAtMzA1OC1hN2Y5LTc4NGM3N2U0ZDkzNDICGyE4Ag==
>> GET https://b1sync.outbrain.com/usersync/disqus?cb=https%3A%2F%2Fssp.disqus.com%2Fmatch%3Fbidder%3D33%26buyeruid%3D__ZUID__%26r%3DCid1YS1lZTlhNDQyZC1mMmMwLTMwNTgtYTdmOS03ODRjNzdlNGQ5MzQqkgFodHRwczovL2Nvb2tpZXMubmV4dG1pbGxtZWRpYS5jb20vc2V0dWlkP2JpZGRlcj16ZXRhX2dsb2JhbF9zc3Ambm11aWQ9JmdkcHI9JmdkcHJfY29uc2VudD0mdXNfcHJpdmFjeT0mdWlkPXVhLWVlOWE0NDJkLWYyYzAtMzA1OC1hN2Y5LTc4NGM3N2U0ZDkzNDICGyE4Ag%3D%3D&gdpr=0&gdpr_consent=&puid=ua-ee9a442d-f2c0-3058-a7f9-784c77e4d934&s=2&us_privacy=
<< 302 https://ssc-cms.33across.com/ps/?xi=10&us_privacy=&xu=ef0b389b-28af-47e9-867c-91e092ac1252
>> GET https://et-c-ash.33across.com/match?bidder_id=10&external_user_id=ef0b389b-28af-47e9-867c-91e092ac1252&ts=1763805741&gdpr_58=&gdpr=0&gdpr_consent=&us_privacy=
<< 302 https://cs.admanmedia.com/73c1e1bfc3bde354d60b80e601ae3914.gif?puid=[UID]&redir=https%3A%2F%2Fonetag-sys.com%2Fmatch%2F%3Fint_id%3D164%26gdpr%3D1%26gdpr_consent%3D%26uid%3D%5BUID%5D&gdpr=1&gdpr_consent=&ccpa=&coppa=
>> GET https://onetag-sys.com/match/?int_id=164&gdpr=1&gdpr_consent=&uid=20231e46-07bf-417e-8ab3-16934c1e2bc8
>> GET https://aax-eu.amazon-adsystem.com/s/dcm?pid=a38a8ddf-19a7-4ab8-ba05-0a61de92a7e5&id=
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=a9us
>> GET https://match.adsrvr.org/track/cmf/rubicon
>> GET https://token.rubiconproject.com/token?pid=2974&pt=n&a=1
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_cm&google_sc&process_consent=T
>> GET https://s.amazon-adsystem.com/dcm?pid=50cd21b7-d8d7-4615-9fb9-a2be831f8488&id=
>> GET https://token.rubiconproject.com/token?pid=25470
>> GET https://token.rubiconproject.com/token?pid=2249&pt=n
>> GET https://token.rubiconproject.com/token?pid=36584
>> GET https://match.prod.bidr.io/cookie-sync/rp?bee_sync_partners=rp
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=18694
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=sovrn
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=primis
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-apn
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-yahoo-exchange
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=19564
<< 302 https://vop.sundaysky.com/sync/dmp?redirect=https%3A%2F%2Fsync.bfmio.com%2Fsync%3Fpid%3D147%26uid%3D%24%7Bssky_uuid%7D
>> GET https://sync.bfmio.com/sync?pid=147&uid=d6.f3f4f7495e5141d998a5d5060b77c634
<< 302 https://match.adsrvr.org/track/cmf/rubicon
>> GET https://pixel.rubiconproject.com/tap.php?v=8981&nid=2307&put=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5&gdpr=0&gdpr_consent=&expires=30
<< 424 https://t.adx.opera.com/pub/sync?pubid=pub10101531197440&gdpr=1&gdpr_consent=
